Teaching_Year,Test_Year,OrgName,Test_Name,Suppressed_Value
2007-2008,2008,Warren Elementary School,NECAP Math Grades 3-8,51.48837209
2007-2008,2008,Warren Elementary School,NECAP Reading Grades 3-8,53.12643678
2007-2008,2008,Warren Elementary School,NECAP Science Grade 4,43.54545455
2007-2008,2008,Warren Elementary School,NECAP Writing Grade 5,
2007-2008,2008,Washington Village School,NECAP Math Grades 3-8,39.24324324
2007-2008,2008,Washington Village School,NECAP Reading Grades 3-8,42.64864865
2007-2008,2008,Washington Village School,NECAP Science Grade 4,
2007-2008,2008,Washington Village School,NECAP Science Grade 8,
2007-2008,2008,Washington Village School,NECAP Writing Grade 5,
2007-2008,2008,Washington Village School,NECAP Writing Grade 8,
2007-2008,2008,Waterford Elementary School,NECAP Math Grades 3-8,48.69724771
2007-2008,2008,Waterford Elementary School,NECAP Reading Grades 3-8,47.44036697
2007-2008,2008,Waterford Elementary School,NECAP Science Grade 4,42.88
2007-2008,2008,Waterford Elementary School,NECAP Science Grade 8,32.66666667
2007-2008,2008,Waterford Elementary School,NECAP Writing Grade 5,40.33333333
2007-2008,2008,Waterford Elementary School,NECAP Writing Grade 8,40.31578947
2007-2008,2008,Waterville Elementary School,NECAP Math Grades 3-8,39.96551724
2007-2008,2008,Waterville Elementary School,NECAP Reading Grades 3-8,41.39655172
2007-2008,2008,Waterville Elementary School,NECAP Science Grade 4,39.33333333
2007-2008,2008,Waterville Elementary School,NECAP Writing Grade 5,38.91666667
2007-2008,2008,Weathersfield Elementary School,NECAP Math Grades 3-8,46.02985075
2007-2008,2008,Weathersfield Elementary School,NECAP Reading Grades 3-8,50.29850746
2007-2008,2008,Weathersfield Elementary School,NECAP Writing Grade 5,48.11111111
2007-2008,2008,Weathersfield Middle School,NECAP Math Grades 3-8,36.79545455
2007-2008,2008,Weathersfield Middle School,NECAP Reading Grades 3-8,41.29545455
2007-2008,2008,Weathersfield Middle School,NECAP Science Grade 4,50.77777778
2007-2008,2008,Weathersfield Middle School,NECAP Science Grade 8,31.75
2007-2008,2008,Weathersfield Middle School,NECAP Writing Grade 8,36.6
2007-2008,2008,Wells Village School,NECAP Math Grades 3-8,39.27777778
2007-2008,2008,Wells Village School,NECAP Reading Grades 3-8,44.01851852
2007-2008,2008,Wells Village School,NECAP Science Grade 4,33.75
2007-2008,2008,Wells Village School,NECAP Writing Grade 5,35.5
2007-2008,2008,West Rutland School,NECAP Math Grade 11,31.07692308
2007-2008,2008,West Rutland School,NECAP Math Grades 3-8,46.02898551
2007-2008,2008,West Rutland School,NECAP Reading Grade 11,40.69230769
2007-2008,2008,West Rutland School,NECAP Reading Grades 3-8,46.07971014
2007-2008,2008,West Rutland School,NECAP Science Grade 11,31.07142857
2007-2008,2008,West Rutland School,NECAP Science Grade 4,40.69230769
2007-2008,2008,West Rutland School,NECAP Science Grade 8,
2007-2008,2008,West Rutland School,NECAP Writing Grade 11,0
2007-2008,2008,West Rutland School,NECAP Writing Grade 5,42.45833333
2007-2008,2008,West Rutland School,NECAP Writing Grade 8,42.625
2007-2008,2008,Westford Elementary School,NECAP Math Grades 3-8,47.47741935
2007-2008,2008,Westford Elementary School,NECAP Reading Grades 3-8,49.99350649
2007-2008,2008,Westford Elementary School,NECAP Science Grade 4,43.27586207
2007-2008,2008,Westford Elementary School,NECAP Science Grade 8,35.08695652
2007-2008,2008,Westford Elementary School,NECAP Writing Grade 5,49.10344828
2007-2008,2008,Westford Elementary School,NECAP Writing Grade 8,46.25
2007-2008,2008,Westminster Schools,NECAP Math Grades 3-8,42.18604651
2007-2008,2008,Westminster Schools,NECAP Reading Grades 3-8,42.31782946
2007-2008,2008,Westminster Schools,NECAP Science Grade 4,35.75
2007-2008,2008,Westminster Schools,NECAP Writing Grade 5,39.46153846
2007-2008,2008,Westshire School,NECAP Math Grades 3-8,43.54166667
2007-2008,2008,Westshire School,NECAP Reading Grades 3-8,42.9375
2007-2008,2008,Westshire School,NECAP Science Grade 4,
2007-2008,2008,Westshire School,NECAP Writing Grade 5,37.57142857
2007-2008,2008,Weybridge Elementary School,NECAP Math Grades 3-8,49.27941176
2007-2008,2008,Weybridge Elementary School,NECAP Reading Grades 3-8,48.10294118
2007-2008,2008,Weybridge Elementary School,NECAP Science Grade 4,41.07692308
2007-2008,2008,Weybridge Elementary School,NECAP Writing Grade 5,
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Math Grade 11,34.16666667
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Math Grades 3-8,42.8125
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Reading Grade 11,45
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Reading Grades 3-8,45.25
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Science Grade 11,31.13333333
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Science Grade 8,35.67857143
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Writing Grade 11,0
2007-2008,2008,Whitcomb Jr/Sr High School,NECAP Writing Grade 8,43.5625
2007-2008,2008,White River School,NECAP Math Grades 3-8,45.39316239
2007-2008,2008,White River School,NECAP Reading Grades 3-8,47.32478632
2007-2008,2008,White River School,NECAP Science Grade 4,40.69230769
2007-2008,2008,White River School,NECAP Writing Grade 5,40.2
2007-2008,2008,Whiting Village School,NECAP Math Grades 3-8,43.6875
2007-2008,2008,Whiting Village School,NECAP Reading Grades 3-8,45.5625
2007-2008,2008,Whiting Village School,NECAP Science Grade 4,
2007-2008,2008,Whiting Village School,NECAP Writing Grade 5,
2007-2008,2008,Whitingham Elementary School,NECAP Math Grades 3-8,43.16923077
2007-2008,2008,Whitingham Elementary School,NECAP Reading Grades 3-8,42.98461538
2007-2008,2008,Whitingham Elementary School,NECAP Science Grade 4,35.52941176
2007-2008,2008,Whitingham Elementary School,NECAP Writing Grade 5,39.82352941
2007-2008,2008,Williamstown Elementary School,NECAP Math Grades 3-8,37.70552147
2007-2008,2008,Williamstown Elementary School,NECAP Reading Grades 3-8,39.65644172
2007-2008,2008,Williamstown Elementary School,NECAP Science Grade 4,33.48484848
2007-2008,2008,Williamstown Elementary School,NECAP Writing Grade 5,38.18181818
2007-2008,2008,Williamstown Middle/High School,NECAP Math Grade 11,31.76923077
2007-2008,2008,Williamstown Middle/High School,NECAP Math Grades 3-8,38.01234568
2007-2008,2008,Williamstown Middle/High School,NECAP Reading Grade 11,42.675
2007-2008,2008,Williamstown Middle/High School,NECAP Reading Grades 3-8,41.41975309
2007-2008,2008,Williamstown Middle/High School,NECAP Science Grade 11,30.78947368
2007-2008,2008,Williamstown Middle/High School,NECAP Science Grade 8,32.46875
2007-2008,2008,Williamstown Middle/High School,NECAP Writing Grade 11,0
2007-2008,2008,Williamstown Middle/High School,NECAP Writing Grade 8,37.15555556
2007-2008,2008,Williston Schools,NECAP Math Grades 3-8,47.71225071
2007-2008,2008,Williston Schools,NECAP Reading Grades 3-8,49.28
2007-2008,2008,Williston Schools,NECAP Science Grade 4,42.85074627
2007-2008,2008,Williston Schools,NECAP Science Grade 8,38.04225352
2007-2008,2008,Williston Schools,NECAP Writing Grade 5,44.62790698
2007-2008,2008,Williston Schools,NECAP Writing Grade 8,46.2109375
2007-2008,2008,Windham Elementary School,NECAP Math Grades 3-8,46.6
2007-2008,2008,Windham Elementary School,NECAP Reading Grades 3-8,48.25
2007-2008,2008,Windham Elementary School,NECAP Science Grade 4,
2007-2008,2008,Windham Elementary School,NECAP Writing Grade 5,
2007-2008,2008,Windsor High School,NECAP Math Grade 11,34.52631579
